file,algorithm,time,value
kp_4_11,bruteforce,0.0001258850097656,23.0
kp_4_11,greedy,5.1975250244140625e-05,16.0
kp_4_11,dynamic,2.8848648071289062e-05,23.0
kp_4_20,bruteforce,0.0001258850097656,35.0
kp_4_20,greedy,4.00543212890625e-05,35.0
kp_4_20,dynamic,4.482269287109375e-05,35.0
kp_5_80,bruteforce,0.0002272129058837,130.0
kp_5_80,greedy,4.291534423828125e-05,130.0
kp_5_80,dynamic,0.0001740455627441,130.0
kp_7_50,bruteforce,0.0007350444793701,107.0
kp_7_50,greedy,3.981590270996094e-05,102.0
kp_7_50,dynamic,0.0001399517059326,107.0
kp_10_269,bruteforce,0.0054929256439208,295.0
kp_10_269,greedy,4.291534423828125e-05,294.0
kp_10_269,dynamic,0.0010828971862792,295.0
kp_10_60,bruteforce,0.0055749416351318,52.0
kp_10_60,greedy,4.291534423828125e-05,52.0
kp_10_60,dynamic,0.0002558231353759,52.0
kp_20_878,bruteforce,5.666300058364868,1024.0
kp_20_878,greedy,4.506111145019531e-05,1018.0
kp_20_878,dynamic,0.0085158348083496,1024.0
kp_20_879,bruteforce,5.438638210296631,1025.0
kp_20_879,greedy,4.100799560546875e-05,1019.0
kp_20_879,dynamic,0.0078091621398925,1025.0
kp_23_10000,bruteforce,43.46999502182007,9767.0
kp_23_10000,greedy,3.910064697265625e-05,9751.0
kp_23_10000,dynamic,0.0968682765960693,9767.0
kp_24_6404180,bruteforce,87.04760384559631,13549094.0
kp_24_6404180,greedy,4.100799560546875e-05,13415886.0
kp_24_6404180,dynamic,63.94623708724976,13549094.0
kp_4_11,bruteforce,0.0001180171966552,23.0
kp_4_11,greedy,4.982948303222656e-05,16.0
kp_4_11,dynamic,2.9087066650390625e-05,23.0
kp_4_20,bruteforce,0.0001258850097656,35.0
kp_4_20,greedy,4.100799560546875e-05,35.0
kp_4_20,dynamic,4.601478576660156e-05,35.0
kp_5_80,bruteforce,0.0002031326293945,130.0
kp_5_80,greedy,3.933906555175781e-05,130.0
kp_5_80,dynamic,0.0001728534698486,130.0
kp_7_50,bruteforce,0.0007271766662597,107.0
kp_7_50,greedy,3.814697265625e-05,102.0
kp_7_50,dynamic,0.0001389980316162,107.0
kp_10_269,bruteforce,0.0052926540374755,295.0
kp_10_269,greedy,3.981590270996094e-05,294.0
kp_10_269,dynamic,0.0010838508605957,295.0
kp_10_60,bruteforce,0.0052499771118164,52.0
kp_10_60,greedy,4.315376281738281e-05,52.0
kp_10_60,dynamic,0.0002367496490478,52.0
kp_20_878,bruteforce,5.396914958953857,1024.0
kp_20_878,greedy,4.291534423828125e-05,1018.0
kp_20_878,dynamic,0.0079610347747802,1024.0
kp_20_879,bruteforce,5.258112907409668,1025.0
kp_20_879,greedy,4.601478576660156e-05,1019.0
kp_20_879,dynamic,0.0081431865692138,1025.0
kp_23_10000,bruteforce,46.647491216659546,9767.0
kp_23_10000,greedy,4.792213439941406e-05,9751.0
kp_23_10000,dynamic,0.0983729362487793,9767.0
kp_24_6404180,bruteforce,88.1166341304779,13549094.0
kp_24_6404180,greedy,0.0002532005310058,13415886.0
kp_24_6404180,dynamic,65.98824405670166,13549094.0
kp_4_11,bruteforce,0.0001161098480224,23.0
kp_4_11,greedy,5.602836608886719e-05,16.0
kp_4_11,dynamic,2.8133392333984375e-05,23.0
kp_4_20,bruteforce,0.0001170635223388,35.0
kp_4_20,greedy,4.291534423828125e-05,35.0
kp_4_20,dynamic,4.1961669921875e-05,35.0
kp_5_80,bruteforce,0.000216007232666,130.0
kp_5_80,greedy,3.886222839355469e-05,130.0
kp_5_80,dynamic,0.0001721382141113,130.0
kp_7_50,bruteforce,0.0007247924804687,107.0
kp_7_50,greedy,3.695487976074219e-05,102.0
kp_7_50,dynamic,0.0001499652862548,107.0
kp_10_269,bruteforce,0.005537986755371,295.0
kp_10_269,greedy,4.38690185546875e-05,294.0
kp_10_269,dynamic,0.0010828971862792,295.0
kp_10_60,bruteforce,0.0055413246154785,52.0
kp_10_60,greedy,3.981590270996094e-05,52.0
kp_10_60,dynamic,0.0002627372741699,52.0
kp_20_878,bruteforce,5.540750980377197,1024.0
kp_20_878,greedy,4.506111145019531e-05,1018.0
kp_20_878,dynamic,0.0082349777221679,1024.0
kp_20_879,bruteforce,5.7928149700164795,1025.0
kp_20_879,greedy,4.38690185546875e-05,1019.0
kp_20_879,dynamic,0.0081627368927001,1025.0
kp_23_10000,bruteforce,44.53156280517578,9767.0
kp_23_10000,greedy,4.8160552978515625e-05,9751.0
kp_23_10000,dynamic,0.0939948558807373,9767.0
kp_24_6404180,bruteforce,84.76614665985107,13549094.0
kp_24_6404180,greedy,4.00543212890625e-05,13415886.0
kp_24_6404180,dynamic,57.802452087402344,13549094.0
kp_4_11,bruteforce,0.0001008510589599,23.0
kp_4_11,greedy,3.4809112548828125e-05,16.0
kp_4_11,dynamic,5.7220458984375e-05,23.0
kp_4_20,bruteforce,0.0001111030578613,35.0
kp_4_20,greedy,3.814697265625e-05,35.0
kp_4_20,dynamic,4.00543212890625e-05,35.0
kp_5_80,bruteforce,0.0001978874206542,130.0
kp_5_80,greedy,3.886222839355469e-05,130.0
kp_5_80,dynamic,0.0001688003540039,130.0
kp_7_50,bruteforce,0.0006370544433593,107.0
kp_7_50,greedy,3.600120544433594e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.0055902004241943,295.0
kp_10_269,greedy,3.719329833984375e-05,294.0
kp_10_269,dynamic,0.0009968280792236,295.0
kp_10_60,bruteforce,0.0049726963043212,52.0
kp_10_60,greedy,3.790855407714844e-05,52.0
kp_10_60,dynamic,0.0002400875091552,52.0
kp_20_878,bruteforce,5.473963975906372,1024.0
kp_20_878,greedy,4.38690185546875e-05,1018.0
kp_20_878,dynamic,0.0075879096984863,1024.0
kp_20_879,bruteforce,5.211658954620361,1025.0
kp_20_879,greedy,4.1961669921875e-05,1019.0
kp_20_879,dynamic,0.0085251331329345,1025.0
kp_23_10000,bruteforce,44.40403389930725,9767.0
kp_23_10000,greedy,4.029273986816406e-05,9751.0
kp_23_10000,dynamic,0.0959091186523437,9767.0
kp_24_6404180,bruteforce,84.62733912467957,13549094.0
kp_24_6404180,greedy,4.100799560546875e-05,13415886.0
kp_24_6404180,dynamic,65.19455599784851,13549094.0
kp_4_11,bruteforce,0.0001258850097656,23.0
kp_4_11,greedy,5.507469177246094e-05,16.0
kp_4_11,dynamic,2.9802322387695312e-05,23.0
kp_4_20,bruteforce,0.0001349449157714,35.0
kp_4_20,greedy,4.38690185546875e-05,35.0
kp_4_20,dynamic,8.0108642578125e-05,35.0
kp_5_80,bruteforce,0.0002150535583496,130.0
kp_5_80,greedy,7.510185241699219e-05,130.0
kp_5_80,dynamic,0.0001718997955322,130.0
kp_7_50,bruteforce,0.0007171630859375,107.0
kp_7_50,greedy,4.410743713378906e-05,102.0
kp_7_50,dynamic,0.0001389980316162,107.0
kp_10_269,bruteforce,0.0064220428466796,295.0
kp_10_269,greedy,4.792213439941406e-05,294.0
kp_10_269,dynamic,0.0010890960693359,295.0
kp_10_60,bruteforce,0.005674123764038,52.0
kp_10_60,greedy,4.7206878662109375e-05,52.0
kp_10_60,dynamic,0.0002570152282714,52.0
kp_20_878,bruteforce,5.5663909912109375,1024.0
kp_20_878,greedy,4.506111145019531e-05,1018.0
kp_20_878,dynamic,0.0074870586395263,1024.0
kp_20_879,bruteforce,5.440637826919556,1025.0
kp_20_879,greedy,4.410743713378906e-05,1019.0
kp_20_879,dynamic,0.0080790519714355,1025.0
kp_23_10000,bruteforce,44.88274908065796,9767.0
kp_23_10000,greedy,4.315376281738281e-05,9751.0
kp_23_10000,dynamic,0.0932729244232177,9767.0
kp_24_6404180,bruteforce,83.82748079299927,13549094.0
kp_24_6404180,greedy,4.076957702636719e-05,13415886.0
kp_24_6404180,dynamic,60.32898688316345,13549094.0
kp_4_11,bruteforce,0.0001180171966552,23.0
kp_4_11,greedy,7.510185241699219e-05,16.0
kp_4_11,dynamic,2.8848648071289062e-05,23.0
kp_4_20,bruteforce,0.0001201629638671,35.0
kp_4_20,greedy,4.029273986816406e-05,35.0
kp_4_20,dynamic,4.482269287109375e-05,35.0
kp_5_80,bruteforce,0.0001990795135498,130.0
kp_5_80,greedy,3.814697265625e-05,130.0
kp_5_80,dynamic,0.0001590251922607,130.0
kp_7_50,bruteforce,0.0007839202880859,107.0
kp_7_50,greedy,3.5762786865234375e-05,102.0
kp_7_50,dynamic,0.0001487731933593,107.0
kp_10_269,bruteforce,0.0056109428405761,295.0
kp_10_269,greedy,4.410743713378906e-05,294.0
kp_10_269,dynamic,0.0013151168823242,295.0
kp_10_60,bruteforce,0.0052628517150878,52.0
kp_10_60,greedy,7.390975952148438e-05,52.0
kp_10_60,dynamic,0.0002539157867431,52.0
kp_20_878,bruteforce,5.754815101623535,1024.0
kp_20_878,greedy,4.601478576660156e-05,1018.0
kp_20_878,dynamic,0.00791597366333,1024.0
kp_20_879,bruteforce,7.51609206199646,1025.0
kp_20_879,greedy,5.793571472167969e-05,1019.0
kp_20_879,dynamic,0.0088419914245605,1025.0
kp_23_10000,bruteforce,47.81400084495544,9767.0
kp_23_10000,greedy,4.1961669921875e-05,9751.0
kp_23_10000,dynamic,0.0965209007263183,9767.0
kp_24_6404180,bruteforce,87.56306409835815,13549094.0
kp_24_6404180,greedy,4.982948303222656e-05,13415886.0
kp_24_6404180,dynamic,66.31343221664429,13549094.0
kp_4_11,bruteforce,0.0001389980316162,23.0
kp_4_11,greedy,4.8160552978515625e-05,16.0
kp_4_11,dynamic,5.602836608886719e-05,23.0
kp_4_20,bruteforce,0.0001430511474609,35.0
kp_4_20,greedy,4.792213439941406e-05,35.0
kp_4_20,dynamic,4.291534423828125e-05,35.0
kp_5_80,bruteforce,0.0002288818359375,130.0
kp_5_80,greedy,4.1961669921875e-05,130.0
kp_5_80,dynamic,0.0001599788665771,130.0
kp_7_50,bruteforce,0.0007450580596923,107.0
kp_7_50,greedy,5.0067901611328125e-05,102.0
kp_7_50,dynamic,0.0001509189605712,107.0
kp_10_269,bruteforce,0.0059750080108642,295.0
kp_10_269,greedy,4.315376281738281e-05,294.0
kp_10_269,dynamic,0.0010838508605957,295.0
kp_10_60,bruteforce,0.0059070587158203,52.0
kp_10_60,greedy,4.38690185546875e-05,52.0
kp_10_60,dynamic,0.0002949237823486,52.0
kp_20_878,bruteforce,5.856189012527466,1024.0
kp_20_878,greedy,6.413459777832031e-05,1018.0
kp_20_878,dynamic,0.0079970359802246,1024.0
kp_20_879,bruteforce,5.89068603515625,1025.0
kp_20_879,greedy,4.792213439941406e-05,1019.0
kp_20_879,dynamic,0.0082249641418457,1025.0
kp_23_10000,bruteforce,46.381696939468384,9767.0
kp_23_10000,greedy,4.696846008300781e-05,9751.0
kp_23_10000,dynamic,0.0972640514373779,9767.0
kp_24_6404180,bruteforce,94.28884983062744,13549094.0
kp_24_6404180,greedy,6.794929504394531e-05,13415886.0
kp_24_6404180,dynamic,61.56408929824829,13549094.0
kp_4_11,bruteforce,0.0001020431518554,23.0
kp_4_11,greedy,3.4809112548828125e-05,16.0
kp_4_11,dynamic,2.6226043701171875e-05,23.0
kp_4_20,bruteforce,0.0001170635223388,35.0
kp_4_20,greedy,4.1961669921875e-05,35.0
kp_4_20,dynamic,4.124641418457031e-05,35.0
kp_5_80,bruteforce,0.0001881122589111,130.0
kp_5_80,greedy,4.00543212890625e-05,130.0
kp_5_80,dynamic,0.0001592636108398,130.0
kp_7_50,bruteforce,0.0007243156433105,107.0
kp_7_50,greedy,4.57763671875e-05,102.0
kp_7_50,dynamic,0.000140905380249,107.0
kp_10_269,bruteforce,0.0053341388702392,295.0
kp_10_269,greedy,3.910064697265625e-05,294.0
kp_10_269,dynamic,0.0009980201721191,295.0
kp_10_60,bruteforce,0.0051410198211669,52.0
kp_10_60,greedy,4.124641418457031e-05,52.0
kp_10_60,dynamic,0.000256061553955,52.0
kp_20_878,bruteforce,5.319103002548218,1024.0
kp_20_878,greedy,4.38690185546875e-05,1018.0
kp_20_878,dynamic,0.0073390007019042,1024.0
kp_20_879,bruteforce,5.188730001449585,1025.0
kp_20_879,greedy,4.506111145019531e-05,1019.0
kp_20_879,dynamic,0.0082406997680664,1025.0
kp_23_10000,bruteforce,42.49378180503845,9767.0
kp_23_10000,greedy,4.291534423828125e-05,9751.0
kp_23_10000,dynamic,0.0931999683380127,9767.0
kp_24_6404180,bruteforce,85.90736484527588,13549094.0
kp_24_6404180,greedy,4.291534423828125e-05,13415886.0
kp_24_6404180,dynamic,62.685787200927734,13549094.0
kp_4_11,bruteforce,0.0001189708709716,23.0
kp_4_11,greedy,5.316734313964844e-05,16.0
kp_4_11,dynamic,2.7894973754882812e-05,23.0
kp_4_20,bruteforce,0.0001251697540283,35.0
kp_4_20,greedy,4.076957702636719e-05,35.0
kp_4_20,dynamic,4.1961669921875e-05,35.0
kp_5_80,bruteforce,0.0002040863037109,130.0
kp_5_80,greedy,3.814697265625e-05,130.0
kp_5_80,dynamic,0.0001528263092041,130.0
kp_7_50,bruteforce,0.0006799697875976,107.0
kp_7_50,greedy,3.790855407714844e-05,102.0
kp_7_50,dynamic,0.0001499652862548,107.0
kp_10_269,bruteforce,0.0052039623260498,295.0
kp_10_269,greedy,4.315376281738281e-05,294.0
kp_10_269,dynamic,0.0010888576507568,295.0
kp_10_60,bruteforce,0.0056297779083251,52.0
kp_10_60,greedy,3.695487976074219e-05,52.0
kp_10_60,dynamic,0.0002543926239013,52.0
kp_20_878,bruteforce,5.794104099273682,1024.0
kp_20_878,greedy,5.984306335449219e-05,1018.0
kp_20_878,dynamic,0.0083758831024169,1024.0
kp_20_879,bruteforce,6.203048944473267,1025.0
kp_20_879,greedy,4.506111145019531e-05,1019.0
kp_20_879,dynamic,0.0080273151397705,1025.0
kp_23_10000,bruteforce,43.15591216087341,9767.0
kp_23_10000,greedy,4.887580871582031e-05,9751.0
kp_23_10000,dynamic,0.0950148105621337,9767.0
kp_24_6404180,bruteforce,89.2792022228241,13549094.0
kp_24_6404180,greedy,4.1961669921875e-05,13415886.0
kp_24_6404180,dynamic,59.97149300575256,13549094.0
kp_4_11,bruteforce,0.0001108646392822,23.0
kp_4_11,greedy,3.910064697265625e-05,16.0
kp_4_11,dynamic,2.694129943847656e-05,23.0
kp_4_20,bruteforce,0.0001280307769775,35.0
kp_4_20,greedy,3.886222839355469e-05,35.0
kp_4_20,dynamic,4.00543212890625e-05,35.0
kp_5_80,bruteforce,0.0002028942108154,130.0
kp_5_80,greedy,3.695487976074219e-05,130.0
kp_5_80,dynamic,0.0001590251922607,130.0
kp_7_50,bruteforce,0.0006728172302246,107.0
kp_7_50,greedy,3.5762786865234375e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.005126953125,295.0
kp_10_269,greedy,4.410743713378906e-05,294.0
kp_10_269,dynamic,0.0010058879852294,295.0
kp_10_60,bruteforce,0.0054948329925537,52.0
kp_10_60,greedy,3.910064697265625e-05,52.0
kp_10_60,dynamic,0.0002582073211669,52.0
kp_20_878,bruteforce,5.293980836868286,1024.0
kp_20_878,greedy,4.76837158203125e-05,1018.0
kp_20_878,dynamic,0.0075850486755371,1024.0
kp_20_879,bruteforce,5.3106560707092285,1025.0
kp_20_879,greedy,4.315376281738281e-05,1019.0
kp_20_879,dynamic,0.0074234008789062,1025.0
kp_23_10000,bruteforce,42.6586549282074,9767.0
kp_23_10000,greedy,4.00543212890625e-05,9751.0
kp_23_10000,dynamic,0.0976252555847168,9767.0
kp_24_6404180,bruteforce,82.64692211151123,13549094.0
kp_24_6404180,greedy,4.1961669921875e-05,13415886.0
kp_24_6404180,dynamic,60.031521797180176,13549094.0
kp_4_11,bruteforce,0.000119924545288,23.0
kp_4_11,greedy,4.601478576660156e-05,16.0
kp_4_11,dynamic,2.7179718017578125e-05,23.0
kp_4_20,bruteforce,0.0001120567321777,35.0
kp_4_20,greedy,3.886222839355469e-05,35.0
kp_4_20,dynamic,4.00543212890625e-05,35.0
kp_5_80,bruteforce,0.0001966953277587,130.0
kp_5_80,greedy,3.910064697265625e-05,130.0
kp_5_80,dynamic,0.0001626014709472,130.0
kp_7_50,bruteforce,0.0006778240203857,107.0
kp_7_50,greedy,6.4849853515625e-05,102.0
kp_7_50,dynamic,0.0001378059387207,107.0
kp_10_269,bruteforce,0.0051410198211669,295.0
kp_10_269,greedy,3.981590270996094e-05,294.0
kp_10_269,dynamic,0.0009956359863281,295.0
kp_10_60,bruteforce,0.0051119327545166,52.0
kp_10_60,greedy,3.886222839355469e-05,52.0
kp_10_60,dynamic,0.0002346038818359,52.0
kp_20_878,bruteforce,5.219105958938599,1024.0
kp_20_878,greedy,4.100799560546875e-05,1018.0
kp_20_878,dynamic,0.0069231986999511,1024.0
kp_20_879,bruteforce,5.29081392288208,1025.0
kp_20_879,greedy,6.29425048828125e-05,1019.0
kp_20_879,dynamic,0.0075650215148925,1025.0
kp_23_10000,bruteforce,41.05825209617615,9767.0
kp_23_10000,greedy,4.029273986816406e-05,9751.0
kp_23_10000,dynamic,0.087346076965332,9767.0
kp_24_6404180,bruteforce,82.50889587402344,13549094.0
kp_24_6404180,greedy,3.981590270996094e-05,13415886.0
kp_24_6404180,dynamic,57.726508140563965,13549094.0
kp_4_11,bruteforce,0.0001020431518554,23.0
kp_4_11,greedy,3.2901763916015625e-05,16.0
kp_4_11,dynamic,2.47955322265625e-05,23.0
kp_4_20,bruteforce,0.0001158714294433,35.0
kp_4_20,greedy,3.504753112792969e-05,35.0
kp_4_20,dynamic,3.790855407714844e-05,35.0
kp_5_80,bruteforce,0.0001828670501708,130.0
kp_5_80,greedy,3.886222839355469e-05,130.0
kp_5_80,dynamic,0.0001590251922607,130.0
kp_7_50,bruteforce,0.0006661415100097,107.0
kp_7_50,greedy,3.814697265625e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.0051519870758056,295.0
kp_10_269,greedy,4.1961669921875e-05,294.0
kp_10_269,dynamic,0.0010068416595458,295.0
kp_10_60,bruteforce,0.0052940845489501,52.0
kp_10_60,greedy,4.410743713378906e-05,52.0
kp_10_60,dynamic,0.0002350807189941,52.0
kp_20_878,bruteforce,5.118451833724976,1024.0
kp_20_878,greedy,4.8160552978515625e-05,1018.0
kp_20_878,dynamic,0.0072782039642333,1024.0
kp_20_879,bruteforce,4.99391508102417,1025.0
kp_20_879,greedy,4.673004150390625e-05,1019.0
kp_20_879,dynamic,0.0074000358581542,1025.0
kp_23_10000,bruteforce,41.84288692474365,9767.0
kp_23_10000,greedy,3.981590270996094e-05,9751.0
kp_23_10000,dynamic,0.1031038761138916,9767.0
kp_24_6404180,bruteforce,83.40405011177063,13549094.0
kp_24_6404180,greedy,3.910064697265625e-05,13415886.0
kp_24_6404180,dynamic,57.97637724876404,13549094.0
kp_4_11,bruteforce,0.0001230239868164,23.0
kp_4_11,greedy,5.3882598876953125e-05,16.0
kp_4_11,dynamic,2.5033950805664062e-05,23.0
kp_4_20,bruteforce,0.0001158714294433,35.0
kp_4_20,greedy,3.504753112792969e-05,35.0
kp_4_20,dynamic,3.981590270996094e-05,35.0
kp_5_80,bruteforce,0.0002081394195556,130.0
kp_5_80,greedy,4.076957702636719e-05,130.0
kp_5_80,dynamic,0.0001740455627441,130.0
kp_7_50,bruteforce,0.0006861686706542,107.0
kp_7_50,greedy,4.076957702636719e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.0054609775543212,295.0
kp_10_269,greedy,4.315376281738281e-05,294.0
kp_10_269,dynamic,0.0010008811950683,295.0
kp_10_60,bruteforce,0.0055668354034423,52.0
kp_10_60,greedy,4.601478576660156e-05,52.0
kp_10_60,dynamic,0.0002350807189941,52.0
kp_20_878,bruteforce,5.1836559772491455,1024.0
kp_20_878,greedy,4.1961669921875e-05,1018.0
kp_20_878,dynamic,0.007789134979248,1024.0
kp_20_879,bruteforce,5.175383806228638,1025.0
kp_20_879,greedy,4.8160552978515625e-05,1019.0
kp_20_879,dynamic,0.0077428817749023,1025.0
kp_23_10000,bruteforce,43.951181173324585,9767.0
kp_23_10000,greedy,0.0001800060272216,9751.0
kp_23_10000,dynamic,0.1007030010223388,9767.0
kp_24_6404180,bruteforce,84.77631902694702,13549094.0
kp_24_6404180,greedy,4.100799560546875e-05,13415886.0
kp_24_6404180,dynamic,59.90337800979614,13549094.0
kp_4_11,bruteforce,0.0001018047332763,23.0
kp_4_11,greedy,3.504753112792969e-05,16.0
kp_4_11,dynamic,3.0994415283203125e-05,23.0
kp_4_20,bruteforce,0.0001161098480224,35.0
kp_4_20,greedy,3.719329833984375e-05,35.0
kp_4_20,dynamic,3.981590270996094e-05,35.0
kp_5_80,bruteforce,0.0002107620239257,130.0
kp_5_80,greedy,3.790855407714844e-05,130.0
kp_5_80,dynamic,0.0001590251922607,130.0
kp_7_50,bruteforce,0.0007269382476806,107.0
kp_7_50,greedy,3.790855407714844e-05,102.0
kp_7_50,dynamic,0.0001490116119384,107.0
kp_10_269,bruteforce,0.0052051544189453,295.0
kp_10_269,greedy,4.124641418457031e-05,294.0
kp_10_269,dynamic,0.0009970664978027,295.0
kp_10_60,bruteforce,0.005721092224121,52.0
kp_10_60,greedy,3.910064697265625e-05,52.0
kp_10_60,dynamic,0.000256061553955,52.0
kp_20_878,bruteforce,5.3905580043792725,1024.0
kp_20_878,greedy,4.124641418457031e-05,1018.0
kp_20_878,dynamic,0.0079419612884521,1024.0
kp_20_879,bruteforce,5.260721921920776,1025.0
kp_20_879,greedy,5.1975250244140625e-05,1019.0
kp_20_879,dynamic,0.0070750713348388,1025.0
kp_23_10000,bruteforce,41.86148118972778,9767.0
kp_23_10000,greedy,6.079673767089844e-05,9751.0
kp_23_10000,dynamic,0.0950419902801513,9767.0
kp_24_6404180,bruteforce,88.08549904823303,13549094.0
kp_24_6404180,greedy,0.0001778602600097,13415886.0
kp_24_6404180,dynamic,63.03904104232788,13549094.0
kp_4_11,bruteforce,9.894371032714844e-05,23.0
kp_4_11,greedy,5.316734313964844e-05,16.0
kp_4_11,dynamic,2.694129943847656e-05,23.0
kp_4_20,bruteforce,0.0001201629638671,35.0
kp_4_20,greedy,4.601478576660156e-05,35.0
kp_4_20,dynamic,4.506111145019531e-05,35.0
kp_5_80,bruteforce,0.0002388954162597,130.0
kp_5_80,greedy,4.100799560546875e-05,130.0
kp_5_80,dynamic,0.0001721382141113,130.0
kp_7_50,bruteforce,0.0006787776947021,107.0
kp_7_50,greedy,3.814697265625e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.0065259933471679,295.0
kp_10_269,greedy,3.981590270996094e-05,294.0
kp_10_269,dynamic,0.0010991096496582,295.0
kp_10_60,bruteforce,0.005549669265747,52.0
kp_10_60,greedy,3.910064697265625e-05,52.0
kp_10_60,dynamic,0.0002591609954833,52.0
kp_20_878,bruteforce,5.433823823928833,1024.0
kp_20_878,greedy,4.100799560546875e-05,1018.0
kp_20_878,dynamic,0.0073180198669433,1024.0
kp_20_879,bruteforce,5.359013080596924,1025.0
kp_20_879,greedy,4.00543212890625e-05,1019.0
kp_20_879,dynamic,0.0077581405639648,1025.0
kp_23_10000,bruteforce,42.488548040390015,9767.0
kp_23_10000,greedy,4.1961669921875e-05,9751.0
kp_23_10000,dynamic,0.0919771194458007,9767.0
kp_24_6404180,bruteforce,85.75795030593872,13549094.0
kp_24_6404180,greedy,4.1961669921875e-05,13415886.0
kp_24_6404180,dynamic,61.4153618812561,13549094.0
kp_4_11,bruteforce,0.0001132488250732,23.0
kp_4_11,greedy,6.818771362304688e-05,16.0
kp_4_11,dynamic,2.694129943847656e-05,23.0
kp_4_20,bruteforce,0.0001258850097656,35.0
kp_4_20,greedy,3.3855438232421875e-05,35.0
kp_4_20,dynamic,4.100799560546875e-05,35.0
kp_5_80,bruteforce,0.000201940536499,130.0
kp_5_80,greedy,3.814697265625e-05,130.0
kp_5_80,dynamic,0.0001602172851562,130.0
kp_7_50,bruteforce,0.0007219314575195,107.0
kp_7_50,greedy,3.600120544433594e-05,102.0
kp_7_50,dynamic,0.0001389980316162,107.0
kp_10_269,bruteforce,0.0050711631774902,295.0
kp_10_269,greedy,3.790855407714844e-05,294.0
kp_10_269,dynamic,0.0010890960693359,295.0
kp_10_60,bruteforce,0.0051348209381103,52.0
kp_10_60,greedy,3.790855407714844e-05,52.0
kp_10_60,dynamic,0.0002360343933105,52.0
kp_20_878,bruteforce,5.25443696975708,1024.0
kp_20_878,greedy,4.291534423828125e-05,1018.0
kp_20_878,dynamic,0.0070137977600097,1024.0
kp_20_879,bruteforce,5.418437957763672,1025.0
kp_20_879,greedy,4.00543212890625e-05,1019.0
kp_20_879,dynamic,0.0086891651153564,1025.0
kp_23_10000,bruteforce,41.511834144592285,9767.0
kp_23_10000,greedy,4.506111145019531e-05,9751.0
kp_23_10000,dynamic,0.0915923118591308,9767.0
kp_24_6404180,bruteforce,83.23365521430969,13549094.0
kp_24_6404180,greedy,4.291534423828125e-05,13415886.0
kp_24_6404180,dynamic,57.812496185302734,13549094.0
kp_4_11,bruteforce,0.0001041889190673,23.0
kp_4_11,greedy,3.314018249511719e-05,16.0
kp_4_11,dynamic,2.7894973754882812e-05,23.0
kp_4_20,bruteforce,0.0001192092895507,35.0
kp_4_20,greedy,3.3855438232421875e-05,35.0
kp_4_20,dynamic,4.00543212890625e-05,35.0
kp_5_80,bruteforce,0.0002129077911376,130.0
kp_5_80,greedy,3.790855407714844e-05,130.0
kp_5_80,dynamic,0.0001542568206787,130.0
kp_7_50,bruteforce,0.0006799697875976,107.0
kp_7_50,greedy,3.814697265625e-05,102.0
kp_7_50,dynamic,0.0001358985900878,107.0
kp_10_269,bruteforce,0.0049598217010498,295.0
kp_10_269,greedy,3.695487976074219e-05,294.0
kp_10_269,dynamic,0.0010011196136474,295.0
kp_10_60,bruteforce,0.0050909519195556,52.0
kp_10_60,greedy,4.410743713378906e-05,52.0
kp_10_60,dynamic,0.0002331733703613,52.0
kp_20_878,bruteforce,5.2172911167144775,1024.0
kp_20_878,greedy,4.1961669921875e-05,1018.0
kp_20_878,dynamic,0.0089061260223388,1024.0
kp_20_879,bruteforce,4.912917137145996,1025.0
kp_20_879,greedy,3.981590270996094e-05,1019.0
kp_20_879,dynamic,0.0118980407714843,1025.0
kp_23_10000,bruteforce,40.85485219955444,9767.0
kp_23_10000,greedy,4.1961669921875e-05,9751.0
kp_23_10000,dynamic,0.0873839855194091,9767.0
kp_24_6404180,bruteforce,86.87803792953491,13549094.0
kp_24_6404180,greedy,4.673004150390625e-05,13415886.0
kp_24_6404180,dynamic,57.543662309646606,13549094.0
kp_4_11,bruteforce,0.0001049041748046,23.0
kp_4_11,greedy,3.3855438232421875e-05,16.0
kp_4_11,dynamic,2.694129943847656e-05,23.0
kp_4_20,bruteforce,0.0001132488250732,35.0
kp_4_20,greedy,3.62396240234375e-05,35.0
kp_4_20,dynamic,3.790855407714844e-05,35.0
kp_5_80,bruteforce,0.0001869201660156,130.0
kp_5_80,greedy,3.62396240234375e-05,130.0
kp_5_80,dynamic,0.0001571178436279,130.0
kp_7_50,bruteforce,0.0006308555603027,107.0
kp_7_50,greedy,3.790855407714844e-05,102.0
kp_7_50,dynamic,0.0001380443572998,107.0
kp_10_269,bruteforce,0.0048699378967285,295.0
kp_10_269,greedy,3.814697265625e-05,294.0
kp_10_269,dynamic,0.001000165939331,295.0
kp_10_60,bruteforce,0.0051229000091552,52.0
kp_10_60,greedy,3.814697265625e-05,52.0
kp_10_60,dynamic,0.0002341270446777,52.0
kp_20_878,bruteforce,5.035276889801025,1024.0
